Thot,Power,Qhot,Qcold,Efficiency,Reward,Regret,Battery Health,Energy Demand,Energy Demand Fulfilled
54.09821087517372,2.9488231308045885,50.0,10.0,6.614423679438605,-6.760711669921875,7.422153949737549,100.0,10.093362875300937,2.577846050262451
57.48282739514162,3.026912122152813,50.0,10.0,6.23865363641596,-7.701810836791992,8.325675964355469,100.0,10.3302069690087,1.7676866054534912
53.40941551598425,3.287191345743033,50.0,10.0,5.8713187101949185,-7.947041988372803,8.534173965454102,100.0,11.853792888339129,1.7960326671600342
53.15219273059302,3.895910702510368,50.0,10.0,6.319110530220907,-9.220205307006836,9.852116584777832,100.0,9.356420579881451,2.0016767978668213
51.4275561805218,3.2783817446117895,50.0,10.0,6.349691003542433,-6.3862481117248535,7.021217346191406,100.0,8.327180669748799,2.335203170776367
42.91192868304238,3.4379842610203117,50.0,10.0,6.5626295524388185,-5.714991092681885,6.371253967285156,100.0,4.250234721980601,1.9559268951416016
47.8555314136116,3.1767260188864004,50.0,10.0,7.8649459569355304,-1.4360569715499878,2.2225515842437744,100.0,15.032649271965738,2.0276830196380615
49.065780933065206,3.545030196763981,50.0,10.0,7.052476276629633,-12.26917552947998,12.9744234085083,100.0,7.091049582121133,2.058225631713867
42.34383109900888,3.2655438459724055,50.0,10.0,6.878520907685387,-4.294818878173828,4.982670783996582,100.0,7.86281053221245,2.1083788871765137
45.512776414697804,2.8981052357178445,50.0,10.0,7.970464439338359,-5.103201866149902,5.9002485275268555,100.0,11.573339086867975,1.962562084197998
39.024142683079894,3.6420409672314076,50.0,10.0,7.415500142746917,-9.034832000732422,9.776382446289062,100.0,12.252955275180243,1.7969565391540527
41.65701270326517,3.2154572678603093,50.0,10.0,8.648492363839512,-9.029430389404297,9.894279479980469,100.0,8.82690616473416,2.358675479888916
56.58897805682603,3.761018374849554,50.0,10.0,8.10187716541532,-6.067556858062744,6.877744674682617,100.0,10.841156220393405,1.9491612911224365
50.219595055429245,3.6877945353770296,50.0,10.0,5.964058931424529,-7.996371269226074,8.592777252197266,100.0,11.50746887591196,2.248378276824951
49.4190585453844,3.668372895454798,50.0,10.0,6.720484297563305,-8.570992469787598,9.243041038513184,100.0,11.330665406592743,2.2644283771514893
47.905691175574766,3.4161280626492623,50.0,10.0,6.829349039299365,-8.394000053405762,9.076934814453125,100.0,9.46226483396096,2.253730297088623
48.897232560731005,3.2530031032497746,50.0,10.0,7.0450919654422615,-6.68906831741333,7.393577575683594,100.0,7.537753004610402,2.0686874389648438
51.54105667555581,3.4197388657596224,50.0,10.0,6.902231114630476,-4.908885478973389,5.599108695983887,100.0,6.037308447681534,1.9386441707611084
56.15716842127655,3.5399377990556236,50.0,10.0,6.548177739632275,-3.366910696029663,4.021728515625,100.0,8.76924791091853,2.0155794620513916
52.48954473070635,3.620131071308463,50.0,10.0,6.009918403794192,-6.074995517730713,6.675987243652344,100.0,8.37417924743136,2.0932607650756836
44.203115990831286,3.23933850449343,50.0,10.0,6.42985192063521,-5.573457717895508,6.216443061828613,100.0,9.00990854606537,2.157735824584961
47.39413315914935,3.9353222324837818,50.0,10.0,7.635208343004711,-6.284511089324951,7.048031806945801,100.0,7.01077549637259,1.9618768692016602
47.267423681707236,2.445845661002874,50.0,10.0,7.121134568843702,-3.951941967010498,4.664055347442627,100.0,9.314010466181106,2.3467202186584473
51.27603943310686,2.912992075288535,50.0,10.0,7.140224148298873,-7.124911308288574,7.838933944702148,100.0,10.27782554318589,1.4750772714614868
56.203263540354584,3.2534813569683765,50.0,10.0,6.582021617334391,-7.858274459838867,8.51647663116455,100.0,9.906615563964813,1.7613483667373657
51.64162703287541,3.505664315508693,50.0,10.0,6.004989367880233,-7.370436668395996,7.970935821533203,100.0,12.056820179910488,1.9356799125671387
40.41515713555147,2.6435758708184314,50.0,10.0,6.5354253804812386,-9.251175880432129,9.904718399047852,100.0,7.864118566412442,2.1521010398864746
