Thot,Power,Qhot,Qcold,Efficiency,Reward,Regret,Battery Health,Energy Demand,Energy Demand Fulfilled
39.83016247190689,3.561377229983228,50.397605101898435,10.374216566492642,6.573679813214668,-6.5360077699837165,7.193375751305183,99.98,13.643626214987306,2.8066242486948174
58.40901072002515,3.69904556359432,50.70032216644701,10.6591267448913,8.473477863366648,-10.659452090660706,11.50679987699737,99.96000000000001,9.729237579790865,2.1368263379899366
42.19795853033504,3.6531611691115478,51.01474103935253,10.955050389978846,5.778218049570394,-6.9319884366772335,7.509810241634273,99.94000000000001,12.473594013017568,2.219427338156592
38.60724051191585,3.243574922537731,51.32525973872701,11.247303283507769,7.99801724430294,-9.481895587120345,10.281697311550639,99.92000000000002,13.95811895575423,2.191896701466929
44.55226300408478,3.266732601890004,51.60096360714272,11.506789277310787,8.74188353078053,-11.137785649153539,12.011974002231591,99.90000000000002,9.889198790462629,1.9461449535226385
53.96532429051925,3.23773681739418,51.87863587830337,11.768127885461988,7.575372769932165,-7.1716219523354106,7.9291592293286275,99.88000000000002,10.173868586036573,1.9600395611340025
49.233309816816714,2.8765387628605597,52.15384350778188,12.027146830853523,6.254015971127831,-7.605824898487282,8.231226495600065,99.86000000000003,9.817095335979475,1.942642090436508
49.567993837104154,3.5127715602510228,52.39834930262503,12.257269931882368,6.855114987307222,-7.405660579532418,8.09117207826314,99.84000000000003,9.618139204591694,1.725923257716336
49.8604507099214,2.885059092720209,52.696934885246364,12.53829165670245,6.808829122863635,-6.829593356154716,7.51047626844108,99.82000000000004,9.927890307796964,2.107662936150614
34.16336108935268,3.8440964829541384,52.94216490812758,12.769096384120067,6.7688918811326175,-7.519965664051576,8.196854852164838,99.80000000000004,11.233715286290996,1.7310354556321255
57.0446567402016,3.7005151509291676,53.26891310917868,13.076624102756398,9.879004560391014,-7.939356940479412,8.927257396518513,99.78000000000004,7.547385409134995,2.3064578897724832
50.32577008418353,3.258319392514423,53.583456897007665,13.372665314830732,5.916417405000363,-4.735434578077458,5.327076318577494,99.76000000000005,11.4308403722232,2.2203090905575005
48.806550284804935,3.5688183924845016,53.86041404537139,13.633330866231885,6.706305724392086,-8.805218164275338,9.475848736714546,99.74000000000005,7.896828303844314,1.9549916355086538
52.26561277583907,3.478325920319194,54.16376360873257,13.918836337630646,6.915055418392779,-5.064031726514336,5.7555372683536135,99.72000000000006,11.700741099108583,2.141291035490701
51.471811667571984,3.1393787652886154,54.4594213119597,14.197102411256182,6.457400613430036,-8.968005485574063,9.613745546917066,99.70000000000006,8.139090437776645,2.0869955521915164
41.03200357667269,3.2631947959789427,54.72626850700923,14.448252712479272,6.556987000568898,-5.599764478546586,6.255463178603476,99.68000000000006,12.880913377979788,1.8836272591731693
42.73887528609728,3.4084579123205425,55.003640064667444,14.709308296157587,8.225286863444168,-10.100467814048006,10.922996500392422,99.66000000000007,11.540652884345032,1.9579168775873659
49.02929711380104,3.219123787272707,55.29335898721469,14.98198492914323,7.896791802328661,-8.70589895671984,9.495578136952707,99.64000000000007,8.089428055421731,2.0450747473923254
